course	section	lesson_number	lesson_title	file_path	audit_status	severity	gaps	applied_fix	public_profile	notes
SDD	10-semana-09	8	Semana 9 · Lección 7: checkpoint de cierre para demostrar compliance con evidencia reproducible	10-semana-09/07-checkpoint-evaluacion.md	pendiente	NA			public_default	
SDD	10-semana-09	9	Semana 9 · Lección 8: bitácora de commits para que compliance siga siendo defendible dentro de seis meses	10-semana-09/08-bitacora-commits.md	pendiente	NA			public_default	
SDD	openspec	35	Proposal: Semana 09 — línea base de seguridad y cumplimiento en telemetría	openspec/changes/archive/2026-02-13-week09-security-compliance-baseline/proposal.md	pendiente	NA			review_public	
SDD	openspec	36	Delta for Ticketing (Week 09)	openspec/changes/archive/2026-02-13-week09-security-compliance-baseline/specs/ticketing/spec.md	pendiente	NA			review_public	
SDD	openspec	37	Design: Semana 09 — sanitización centralizada en el límite de observabilidad	openspec/changes/archive/2026-02-13-week09-security-compliance-baseline/design.md	pendiente	NA			review_public	
SDD	openspec	38	Tasks (Week 09)	openspec/changes/archive/2026-02-13-week09-security-compliance-baseline/tasks.md	pendiente	NA			review_public	
SDD	11-semana-10	1	Semana 10: validar que la arquitectura escala cuando aparece una segunda feature real	11-semana-10/00-semana-10-roadmap.md	pendiente	NA			public_default	
SDD	11-semana-10	2	Semana 10 · Lección 1: por qué resolver tickets no alcanza si el conocimiento no se convierte en capacidad del sistema	11-semana-10/01-problema-feature-catalogo.md	pendiente	NA			public_default	
SDD	11-semana-10	3	Semana 10 · Lección 2: definir catálogo v1 en OpenSpec para construir con foco y sin ambigüedad	11-semana-10/02-spec-catalogo-v1.md	pendiente	NA			public_default	
SDD	11-semana-10	4	Semana 10 · Lección 3: BDD del catálogo para convertir una idea de producto en contrato compartido	11-semana-10/03-bdd-catalogo.md	pendiente	NA			public_default	
SDD	11-semana-10	5	Semana 10 · Lección 4: TDD de dominio y aplicación para que el catálogo nazca estable	11-semana-10/04-tdd-catalogo-domain-application.md	pendiente	NA			public_default	
SDD	11-semana-10	6	Semana 10 · Lección 5: implementación del catálogo con repositorio en memoria sin romper arquitectura	11-semana-10/05-codigo-catalogo-memory-repository.md	pendiente	NA			public_default	
SDD	11-semana-10	7	Semana 10 · Lección 6: refactor de fronteras para que dos features convivan sin contaminarse	11-semana-10/06-refactor-boundary-catalogo.md	pendiente	NA			public_default	
SDD	11-semana-10	8	Semana 10 · Lección 7: checkpoint de expansión para cerrar crecimiento sin romper estabilidad	11-semana-10/07-checkpoint-evaluacion.md	pendiente	NA			public_default	
SDD	11-semana-10	9	Semana 10 · Lección 8: bitácora de commits para que la expansión quede explicada y defendible	11-semana-10/08-bitacora-commits.md	pendiente	NA			public_default	
SDD	openspec	39	Proposal: Semana 10 — línea base de segunda funcionalidad con catálogo de conocimiento	openspec/changes/archive/2026-02-13-week10-knowledge-catalog-feature/proposal.md	pendiente	NA			review_public	
SDD	openspec	40	Delta for Ticketing (Week 10)	openspec/changes/archive/2026-02-13-week10-knowledge-catalog-feature/specs/ticketing/spec.md	pendiente	NA			review_public	
SDD	openspec	41	Design: Semana 10 — crecimiento de segunda funcionalidad sin deriva arquitectónica	openspec/changes/archive/2026-02-13-week10-knowledge-catalog-feature/design.md	pendiente	NA			review_public	
SDD	openspec	42	Tasks (Week 10)	openspec/changes/archive/2026-02-13-week10-knowledge-catalog-feature/tasks.md	pendiente	NA			review_public	
SDD	12-semana-11	1	Semana 11: integrar features sin convertir la app en una red de atajos difíciles de mantener	12-semana-11/00-semana-11-roadmap.md	pendiente	NA			public_default	
SDD	12-semana-11	2	"Semana 11 · Lección 1: por qué una navegación que ""funciona"" puede seguir siendo mala arquitectura"	12-semana-11/01-problema-integracion-features.md	pendiente	NA			public_default	
SDD	12-semana-11	3	Semana 11 · Lección 2: especificar la integración entre features para que el desacoplamiento no dependa de memoria	12-semana-11/02-spec-integracion-v1.md	pendiente	NA			public_default	
SDD	12-semana-11	4	Semana 11 · Lección 3: BDD de integración para validar conversaciones entre componentes, no suposiciones	12-semana-11/03-bdd-integracion-features.md	pendiente	NA			public_default	
SDD	12-semana-11	5	Semana 11 · Lección 4: TDD de router y coordinador para blindar el contrato de navegación	12-semana-11/04-tdd-router-coordinator.md	pendiente	NA			public_default	
SDD	12-semana-11	6	Semana 11 · Lección 5: código de shell raíz con navegación gobernada y propiedad explícita de estado	12-semana-11/05-codigo-root-shell-navigation.md	pendiente	NA			public_default	
SDD	12-semana-11	7	Semana 11 · Lección 6: refactor de wiring para escalar features sin crecer en caos de ensamblado	12-semana-11/06-refactor-wiring-entre-features.md	pendiente	NA			public_default	
SDD	12-semana-11	8	Semana 11 · Lección 7: checkpoint de integración para cerrar con garantías de arquitectura y no solo de UI	12-semana-11/07-checkpoint-evaluacion.md	pendiente	NA			public_default	
SDD	12-semana-11	9	Semana 11 · Lección 8: bitácora de commits para que la integración entre features sea auditable y mantenible	12-semana-11/08-bitacora-commits.md	pendiente	NA			public_default	
SDD	openspec	43	Proposal: Semana 11 — integración de funcionalidades mediante contrato de navegación desacoplado	openspec/changes/archive/2026-02-13-week11-feature-integration-navigation/proposal.md	pendiente	NA			review_public	
SDD	openspec	44	Delta for Ticketing (Week 11)	openspec/changes/archive/2026-02-13-week11-feature-integration-navigation/specs/ticketing/spec.md	pendiente	NA			review_public	
SDD	openspec	45	Design: Semana 11 — flujo de integración sin acoplamiento cross-feature	openspec/changes/archive/2026-02-13-week11-feature-integration-navigation/design.md	pendiente	NA			review_public	
SDD	openspec	46	Tasks (Week 11)	openspec/changes/archive/2026-02-13-week11-feature-integration-navigation/tasks.md	pendiente	NA			review_public	
SDD	13-semana-12	1	Semana 12: modularización con enforcement automático para que la arquitectura se sostenga bajo presión real	13-semana-12/00-semana-12-roadmap.md	pendiente	NA			public_default	
SDD	13-semana-12	2	Semana 12 · Lección 1: por qué tener módulos no evita degradación si faltan reglas ejecutables	13-semana-12/01-problema-modularizacion-sin-reglas.md	pendiente	NA			public_default	
SDD	13-semana-12	3	Semana 12 · Lección 2: cómo escribir una spec de fronteras de módulo que realmente gobierne el sistema	13-semana-12/02-spec-module-boundary-v1.md	pendiente	NA			public_default	
SDD	13-semana-12	4	Semana 12 · Lección 3: llevar la gobernanza de módulos a BDD para que deje de ser discurso y pase a evidencia	13-semana-12/03-bdd-module-boundaries.md	pendiente	NA			public_default	
SDD	13-semana-12	5	Semana 12 · Lección 4: TDD del evaluador para blindar fronteras de módulo frente a regresiones silenciosas	13-semana-12/04-tdd-module-boundary-evaluator.md	pendiente	NA			public_default	
SDD	13-semana-12	6	Semana 12 · Lección 5: llevar el evaluador a producción con una CLI estable y auditable	13-semana-12/05-codigo-module-governance-cli.md	pendiente	NA			public_default	
SDD	13-semana-12	7	Semana 12 · Lección 6: integrar module boundary en quality gates para que la arquitectura sea condición de release	13-semana-12/06-refactor-quality-gates-con-boundaries.md	pendiente	NA			public_default	
SDD	13-semana-12	8	Semana 12 · Lección 7: checkpoint de gobernanza modular con evidencia que resiste auditoría	13-semana-12/07-checkpoint-evaluacion.md	pendiente	NA			public_default	
SDD	13-semana-12	9	Semana 12 · Lección 8: bitácora de commits para que la gobernanza sea memoria viva del equipo	13-semana-12/08-bitacora-commits.md	pendiente	NA			public_default	
SDD	openspec	47	Proposal: Semana 12 — línea base de gobernanza de límites de módulos	openspec/changes/archive/2026-02-13-week12-module-boundary-governance/proposal.md	pendiente	NA			review_public	
SDD	openspec	48	Delta for Ticketing (Week 12)	openspec/changes/archive/2026-02-13-week12-module-boundary-governance/specs/ticketing/spec.md	pendiente	NA			review_public	
SDD	openspec	49	Design: Semana 12 — gobernanza de dependencias de módulos basada en políticas	openspec/changes/archive/2026-02-13-week12-module-boundary-governance/design.md	pendiente	NA			review_public	
SDD	openspec	50	Tasks (Week 12)	openspec/changes/archive/2026-02-13-week12-module-boundary-governance/tasks.md	pendiente	NA			review_public	
SDD	14-semana-13	1	Semana 13: gobernanza técnica con RFC y ADR integrados en el flujo SDD para escalar decisiones	14-semana-13/00-semana-13-roadmap.md	pendiente	NA			public_default	
SDD	14-semana-13	2	Semana 13 · Lección 1: qué se rompe cuando las decisiones no dejan evidencia y solo viven en la memoria	14-semana-13/01-problema-gobernanza-sin-evidencia.md	pendiente	NA			public_default	
SDD	14-semana-13	3	Semana 13 · Lección 2: diseñar una spec de gobernanza que pase de intención a control operativo	14-semana-13/02-spec-gobernanza-rfc-adr-v1.md	pendiente	NA			public_default	
SDD	14-semana-13	4	Semana 13 · Lección 3: traducir gobernanza a BDD para evaluar decisiones con el mismo rigor que una feature	14-semana-13/03-bdd-gobernanza.md	pendiente	NA			public_default	
SDD	14-semana-13	5	Semana 13 · Lección 4: TDD del validador de gobernanza para detectar huecos documentales antes de que escalen	14-semana-13/04-tdd-governance-validator.md	pendiente	NA			public_default	
SDD	14-semana-13	6	Semana 13 · Lección 5: integrar gobernanza en producción para que el proceso sea consistente entre local y CI	14-semana-13/05-codigo-gobernanza-integrada.md	pendiente	NA			public_default	
SDD	14-semana-13	7	Semana 13 · Lección 6: refactor del ciclo RFC y ADR para maximizar claridad y minimizar fricción	14-semana-13/06-refactor-lifecycle-rfc-adr.md	pendiente	NA			public_default	
SDD	14-semana-13	8	Semana 13 · Lección 7: checkpoint final para demostrar gobernanza automatizada con evidencia reproducible	14-semana-13/07-checkpoint-evaluacion.md	pendiente	NA			public_default	
SDD	14-semana-13	9	Semana 13 · Lección 8: bitácora de commits para conservar el hilo de decisiones arquitectónicas	14-semana-13/08-bitacora-commits.md	pendiente	NA			public_default	
SDD	openspec	51	Proposal: Semana 13 — línea base de gobernanza RFC y ADR	openspec/changes/archive/2026-02-13-week13-rfc-adr-governance/proposal.md	pendiente	NA			review_public	
SDD	openspec	52	Delta for Ticketing (Week 13)	openspec/changes/archive/2026-02-13-week13-rfc-adr-governance/specs/ticketing/spec.md	pendiente	NA			review_public	
SDD	openspec	53	Design: Semana 13 — artefactos de gobernanza como señal de release ejecutable	openspec/changes/archive/2026-02-13-week13-rfc-adr-governance/design.md	pendiente	NA			review_public	
SDD	openspec	54	Tasks (Week 13)	openspec/changes/archive/2026-02-13-week13-rfc-adr-governance/tasks.md	pendiente	NA			review_public	
SDD	15-semana-14	1	Semana 14: release readiness y rollback drills como disciplina operativa verificable	15-semana-14/00-semana-14-roadmap.md	pendiente	NA			public_default	
SDD	15-semana-14	2	Semana 14 · Lección 1: desplegar sin readiness convierte una regresión normal en un incidente caro	15-semana-14/01-problema-release-sin-readiness.md	pendiente	NA			public_default	
SDD	15-semana-14	3	Semana 14 · Lección 2: especificar release readiness para que el go/no-go sea determinista	15-semana-14/02-spec-release-readiness-v1.md	pendiente	NA			public_default	
SDD	15-semana-14	4	Semana 14 · Lección 3: BDD de release readiness para validar operación con criterios compartidos	15-semana-14/03-bdd-release-readiness.md	pendiente	NA			public_default	
SDD	15-semana-14	5	Semana 14 · Lección 4: TDD del evaluator de readiness para bloquear liberaciones inseguras con precisión	15-semana-14/04-tdd-release-readiness-evaluator.md	pendiente	NA			public_default	
SDD	15-semana-14	6	Semana 14 · Lección 5: pipeline de release readiness para ejecutar go/no-go con evidencia real	15-semana-14/05-codigo-release-readiness-pipeline.md	pendiente	NA			public_default	
SDD	15-semana-14	7	Semana 14 · Lección 6: refactor del runbook para que sea ejecutable bajo estrés real	15-semana-14/06-refactor-runbook-operable.md	pendiente	NA			public_default	
SDD	15-semana-14	8	Semana 14 · Lección 7: checkpoint de readiness para cerrar con garantías operativas verificables	15-semana-14/07-checkpoint-evaluacion.md	pendiente	NA			public_default	
SDD	15-semana-14	9	Semana 14 · Lección 8: bitácora de commits para demostrar madurez operativa y trazabilidad de readiness	15-semana-14/08-bitacora-commits.md	pendiente	NA			public_default	
SDD	openspec	55	Proposal: Semana 14 — preparación de release con canary y simulacro de rollback	openspec/changes/archive/2026-02-13-week14-release-rollback-readiness/proposal.md	pendiente	NA			review_public	
SDD	openspec	56	Delta for Ticketing (Week 14)	openspec/changes/archive/2026-02-13-week14-release-rollback-readiness/specs/ticketing/spec.md	pendiente	NA			review_public	
SDD	openspec	57	Design: Semana 14 — señal de preparación de release como gate operacional	openspec/changes/archive/2026-02-13-week14-release-rollback-readiness/design.md	pendiente	NA			review_public	
SDD	openspec	58	Tasks (Week 14)	openspec/changes/archive/2026-02-13-week14-release-rollback-readiness/tasks.md	pendiente	NA			review_public	
SDD	16-semana-15	1	Semana 15: hardening con presupuestos medibles para frenar degradación antes de que se vuelva crónica	16-semana-15/00-semana-15-roadmap.md	pendiente	NA			public_default	
SDD	16-semana-15	2	"Semana 15 · Lección 1: qué ocurre cuando no hay presupuesto técnico y todo ""se arregla luego"""	16-semana-15/01-problema-hardening-sin-presupuesto.md	pendiente	NA			public_default	
SDD	16-semana-15	3	Semana 15 · Lección 2: convertir hardening en especificación verificable y no en recomendación vaga	16-semana-15/02-spec-hardening-v1.md	pendiente	NA			public_default	
SDD	16-semana-15	4	Semana 15 · Lección 3: BDD de hardening para hablar de salud técnica con hechos y no con opiniones	16-semana-15/03-bdd-hardening.md	pendiente	NA			public_default	
SDD	16-semana-15	5	Semana 15 · Lección 4: TDD de `HardeningEvaluator` para proteger la política de presupuestos frente al paso del tiempo	16-semana-15/04-tdd-hardening-evaluator.md	pendiente	NA			public_default	
SDD	16-semana-15	6	Semana 15 · Lección 5: código de hardening en producción para detectar degradación antes del incidente	16-semana-15/05-codigo-hardening-cli.md	pendiente	NA			public_default	
SDD	16-semana-15	7	Semana 15 · Lección 6: refactor de presupuestos para ajustar exigencia sin perder rigor técnico	16-semana-15/06-refactor-presupuestos-rendimiento.md	pendiente	NA			public_default	
SDD	16-semana-15	8	Semana 15 · Lección 7: checkpoint de hardening para demostrar prevención técnica, no reacción tardía	16-semana-15/07-checkpoint-evaluacion.md	pendiente	NA			public_default	
SDD	16-semana-15	9	Semana 15 · Lección 8: bitácora de hardening para que las decisiones sigan siendo entendibles en el tiempo	16-semana-15/08-bitacora-commits.md	pendiente	NA			public_default	
SDD	openspec	59	Proposal: Semana 15 — presupuestos de endurecimiento para rendimiento y deuda	openspec/changes/archive/2026-02-13-week15-hardening-performance-budget/proposal.md	pendiente	NA			review_public	
SDD	openspec	60	Delta para Ticketing (Semana 15)	openspec/changes/archive/2026-02-13-week15-hardening-performance-budget/specs/ticketing/spec.md	pendiente	NA			review_public	
SDD	openspec	61	Design: Semana 15 — bucle ejecutable de endurecimiento	openspec/changes/archive/2026-02-13-week15-hardening-performance-budget/design.md	pendiente	NA			review_public	
SDD	openspec	62	Tasks (Semana 15)	openspec/changes/archive/2026-02-13-week15-hardening-performance-budget/tasks.md	pendiente	NA			review_public	
SDD	17-semana-16	1	Semana 16: defensa final como validación enterprise de todo el ciclo SDD + IA	17-semana-16/00-semana-16-roadmap.md	pendiente	NA			public_default	
SDD	17-semana-16	2	Semana 16 · Lección 1: por qué una defensa sin evidencia sólida pierde credibilidad aunque la app funcione	17-semana-16/01-problema-defensa-sin-evidencia.md	pendiente	NA			public_default	
SDD	17-semana-16	3	Semana 16 · Lección 2: especificar la defensa final con umbrales para cerrar con criterio objetivo	17-semana-16/02-spec-final-defense-v1.md	pendiente	NA			public_default	
SDD	17-semana-16	4	Semana 16 · Lección 3: BDD de defensa final para convertir aceptación en comportamiento comprobable	17-semana-16/03-bdd-final-defense.md	pendiente	NA			public_default	
SDD	17-semana-16	5	Semana 16 · Lección 4: TDD de `FinalDefenseEvaluator` para blindar el criterio de aceptación final	17-semana-16/04-tdd-final-defense-evaluator.md	pendiente	NA			public_default	
SDD	17-semana-16	6	Semana 16 · Lección 5: pipeline de defensa final para cerrar el curso con un proceso reproducible	17-semana-16/05-codigo-final-defense-pipeline.md	pendiente	NA			public_default	
SDD	17-semana-16	7	Semana 16 · Lección 6: refactor de la defensa para que sea ejecutable por cualquier persona del equipo	17-semana-16/06-refactor-defensa-reproducible.md	pendiente	NA			public_default	
SDD	17-semana-16	8	Semana 16 · Lección 7: checkpoint final del máster para validar el ciclo completo SDD + IA	17-semana-16/07-checkpoint-evaluacion.md	pendiente	NA			public_default	
SDD	17-semana-16	9	Semana 16 · Lección 8: bitácora final para cerrar el curso con trazabilidad completa de 0 a 100	17-semana-16/08-bitacora-commits.md	pendiente	NA			public_default	
SDD	openspec	63	Proposal: Semana 16 — preparación de defensa final como contrato ejecutable	openspec/changes/archive/2026-02-13-week16-final-defense-readiness/proposal.md	pendiente	NA			review_public	
SDD	openspec	64	Delta para Ticketing (Semana 16)	openspec/changes/archive/2026-02-13-week16-final-defense-readiness/specs/ticketing/spec.md	pendiente	NA			review_public	
SDD	openspec	65	Design: Semana 16 — bucle determinístico de defensa final	openspec/changes/archive/2026-02-13-week16-final-defense-readiness/design.md	pendiente	NA			review_public	
SDD	openspec	66	Tasks (Semana 16)	openspec/changes/archive/2026-02-13-week16-final-defense-readiness/tasks.md	pendiente	NA			review_public	
SDD	anexos	1	Atlas visual SDD	anexos/diagramas/atlas-sdd.md	pendiente	NA			public_default	
SDD	anexos	2	Glosario SDD	anexos/glosario.md	pendiente	NA			public_default	
SDD	anexos	3	Proyecto final: SaaS B2B Helpdesk	anexos/proyecto-final/README.md	pendiente	NA			public_default	
SDD	anexos	4	Template — Problem Statement	anexos/plantillas/template-problem-statement.md	pendiente	NA			public_default	
SDD	anexos	5	Template — Scope Sheet	anexos/plantillas/template-scope.md	pendiente	NA			public_default	
SDD	anexos	6	Template — User Story	anexos/plantillas/template-user-story.md	pendiente	NA			public_default	
SDD	anexos	7	Template — Acceptance Criteria (Gherkin)	anexos/plantillas/template-acceptance-criteria.md	pendiente	NA			public_default	
SDD	anexos	8	Template — Functional Spec	anexos/plantillas/template-functional-spec.md	pendiente	NA			public_default	
SDD	anexos	9	Template — Technical Spec	anexos/plantillas/template-technical-spec.md	pendiente	NA			public_default	
SDD	anexos	10	Template — ADR	anexos/plantillas/template-adr.md	pendiente	NA			public_default	
SDD	anexos	11	Template — OpenAPI (resumen)	anexos/plantillas/template-openapi.md	pendiente	NA			public_default	
SDD	anexos	12	Template — Data Model	anexos/plantillas/template-data-model.md	pendiente	NA			public_default	
SDD	anexos	13	Template — Traceability Matrix	anexos/plantillas/template-traceability-matrix.md	pendiente	NA			public_default	
SDD	anexos	14	Template — RFC de cambio	anexos/plantillas/template-rfc-change.md	pendiente	NA			public_default	
SDD	anexos	15	Template — Threat Model Lite	anexos/plantillas/template-threat-model-lite.md	pendiente	NA			public_default	
SDD	anexos	16	Template — Release Checklist	anexos/plantillas/template-release-checklist.md	pendiente	NA			public_default	
SDD	anexos	17	Template — Observability Plan	anexos/plantillas/template-observability-plan.md	pendiente	NA			public_default	
SDD	anexos	18	Guía de recuperación cuando un ticket se atasca	anexos/guia-recuperacion.md	pendiente	NA			public_default	
SDD	anexos	19	Snapshots esperados de evidencia durante el curso	anexos/snapshots-esperados.md	pendiente	NA			public_default	
SDD	anexos	20	Milestones de progresión para el proyecto continuo	anexos/milestones.md	pendiente	NA			public_default	
SDD	anexos	21	Calentamiento para Semana 3: shell SwiftUI sin contaminar dominio	anexos/calentamiento-semana-03-swiftui.md	pendiente	NA			public_default	
SDD	anexos	22	Calentamiento para Semana 7: observabilidad como capacidad	anexos/calentamiento-semana-07-observabilidad.md	pendiente	NA			public_default	
SDD	anexos	23	Calentamiento para Semana 10: segundo contexto sin romper el primero	anexos/calentamiento-semana-10-segundo-contexto.md	pendiente	NA			public_default	
SDD	anexos	24	Consolidación bloque 1: semanas 1 a 4	anexos/consolidacion-bloque-1-semanas-1-4.md	pendiente	NA			public_default	
SDD	anexos	25	Consolidación bloque 2: semanas 5 a 9	anexos/consolidacion-bloque-2-semanas-5-9.md	pendiente	NA			public_default	
SDD	anexos	26	Adaptación del método SDD + IA a otros stacks	anexos/adaptacion-multi-stack.md	pendiente	NA			public_default	
SDD	anexos	27	Autoevaluación de progreso del curso	anexos/quizzes-autoevaluacion.md	pendiente	NA			public_default	
